,title,idNum,IPCNum,description
294,一种调整手机天线工作频率的方法、手机,CN105406888A,H04B1/40; H01Q1/24; H01Q3/22,本发明涉及了一种调整手机天线工作频率的方法、手机，其中，手机包括：频率调整单元、线圈单元、NFC芯片；其中，所述频率调整单元，用于根据受理终端的工作频率向所述线圈单元发送控制命令；所述线圈单元，用于根据所述控制命令选择手机天线的工作频率；所述NFC芯片，用于手机天线的工作频率与受理终端的工作频率匹配后，完成支付工作。本技术方案提高手机天线的适配性，可以和各种受理终端进行配合工作，提升手机支付的实用性.从而起到推广移动支付的作用。
295,ETC电子标签车载单元OBU及其发行和储值系统,CN105405175A,G07B15/06,本发明提供了一种支持与移动终端通信的ETC电子标签车载单元OBU，包括支持电子钱包的用户卡和ETC电子标签，所述ETC电子标签包括处理器和与其连接的OBU安全模块、蓝牙收发器、NFC标签、5.8GHz微波通信模块、与用户卡通信的高频读写模块。相对于现有技术，本发明所述的支持与移动终端通信的ETC电子标签车载单元OBU具有以下优势：拥有更丰富的通讯接口和通讯方式，可以使ETC用户获得更佳的使用体验，方便用户申领、安装ETC电子标签以及方便用户充值等业务，同时减少营业网点业务压力，节约运营成本。
296,基于无人飞行器的点对点送达系统及其送达方法,CN105398571A,B64C27/08; G05D1/10; B64C39/02; G06Q10/08; G06Q50/28,一种基于无人飞行器的点对点送达系统及其送达方法，该系统包括第一终端(1)、第二终端(2)、云端服务器(3)和无人飞行器(4)，与所述云端服务器(3)无线通信的所述第一终端(1)包括第一无线通信模块(5)和第一定位模块(6)，与所述云端服务器(3)无线通信的所述第二终端(2)包括第二无线通信模块(7)和第二定位模块(8)，所述第一终端(1)向所述第二终端(2)发出运送信号且所述第二终端(2)确认后，所述第一定位模块(6)和第二定位模块(8)分别发送第一位置和第二位置到所述云端服务器(3)，所述云端服务器(3)发送运送指令给所述无人飞行器(4)使得所述无人飞行器(4)从第一位置飞往第二位置。
297,一种便携式多功能颈枕,CN105394989A,A47G9/10; A61H23/02,本发明涉及一种便携式多功能颈枕包括：架体、按摩器、颈托和固定夹，所述架体上固定连接按摩器，所述按摩器镶嵌于颈托内，所述固定夹穿装于架体上，所述架体上凿有滑槽，固定夹沿架体上的滑槽滑动，所述固定夹安装有销栓，架体上的滑槽内侧设有限位孔，固定夹上的销栓与架体上滑槽内的限位孔卡接，本发明适用于跟中车座、火车和飞机的座椅上使用，既能够让我们更好的休息又能按摩放松，还可以让我们更加方便快捷的观看手机，携带方便。
298,人体坠落自动报警系统,CN105384014A,B66B1/06; B66B5/02; B66B5/00,一种属于电梯设备技术领域的人体坠落自动报警系统，包括无线信号发送接收器、重力加速度传感器、地磁传感器、报警器、推进器、阻拦板、弹簧、缓冲板，垂直电梯井布置在楼房内，电梯门布置在垂直电梯井的前壁面上，轿厢布置在垂直电梯井内，轿厢的顶部通过链条与电机相连接，第一无线信号发送接收器布置在电梯门的顶部，中央处理器、第二无线信号发送接收器、重力加速度传感器、地磁传感器布置在手机内。在本发明中，控制器通过无线信号发送接收器监测到带有手机的人靠近电梯门时，就会控制轿厢在此层楼房停留；当监测到有人坠入电梯井时，就会采取急救措施。本发明设计合理，结构简单，适应于电梯安全系统的设计。
299,手机介入式小型网络系统,CN105384021A,B66B5/00,一种属于电梯设备技术领域的手机介入式小型网络系统，包括垂直电梯井、轿厢、手机、无线信号发送接收器、重力加速度传感器、地磁传感器、报警器、弹射器，垂直电梯井布置在楼房内，电梯门布置在垂直电梯井的前壁面上，轿厢布置在垂直电梯井内，轿厢的顶部通过链条与电机相连接，第一无线信号发送接收器布置在电梯门的顶部，中央处理器、第二无线信号发送接收器、重力加速度传感器、地磁传感器布置在手机内。在本发明中，控制器通过无线信号发送接收器监测到带有手机的人靠近电梯门时，就会控制轿厢在此层楼房停留；当监测到有人坠入电梯井时，就会采取急救措施。本发明设计合理，结构简单，适应于电梯安全系统的设计。
300,物联网自助电动车智能预约系统及控制方法,CN105391137A,H02J7/00; H02J13/00,<b>一种物联网自助电动车智能预约系统及控制方法。电动汽车作为一种发展前景广阔的绿色交通工具，今后的普及速度会异常迅猛，未来的市场前景也是异常巨大的。一种物联网自助电动车智能预约系统，其组成包括：户外设备（</b><b>4</b><b>）、充电设备（</b><b>3</b><b>）、监控层设备（</b><b>1</b><b>）、变电与配电设备（</b><b>2</b><b>），户外设备分别与充电设备和监控层设备连接，充电设备和变电与配电设备连接，变电配电设备与监控层设备连接，监控层设备具有站控层以太网服务器（</b><b>5</b><b>），站控层以太网服务器分别与操作员工作站（</b><b>9</b><b>）、打印机（</b><b>10</b><b>）、计费管理服务器（</b><b>11</b><b>）、配电自动化终端设备（</b><b>6</b><b>）、视频服务器</b><b>7</b><b>和规约转换器（</b><b>8</b><b>）连接。本发明应用于充电桩管理系统。</b>
301,手机信号反应式自动开门系统,CN105398891A,B66B1/06,一种属于电梯设备技术领域的手机信号反应式自动开门系统，包括垂直电梯井、电梯门、电机、链条、轿厢、轿厢门、控制器、手机、无线信号发送接收器、重力加速度传感器、地磁传感器，垂直电梯井布置在楼房内，电梯门布置在垂直电梯井的前壁面上，轿厢布置在垂直电梯井内，轿厢的顶部通过链条与电机相连接，第一无线信号发送接收器布置在电梯门的顶部，中央处理器、第二无线信号发送接收器、重力加速度传感器、地磁传感器布置在手机内。在本发明中，控制器通过第一无线信号发送接收器监测到带有手机的人靠近电梯门时，就会控制轿厢在此层楼房停留。本发明设计合理，结构简单，适应于电梯安全系统的设计。
302,意外踏空坠落监控系统,CN105398930A,B66B29/00,一种属于电梯设备技术领域的意外踏空坠落监控系统，包括无线信号发送接收器、重力加速度传感器、地磁传感器、报警器、推进器、阻拦板、气垫，垂直电梯井布置在楼房内，电梯门布置在垂直电梯井的前壁面上，轿厢布置在垂直电梯井内，轿厢的顶部通过链条与电机相连接，第一无线信号发送接收器布置在电梯门的顶部，中央处理器、第二无线信号发送接收器、重力加速度传感器、地磁传感器布置在手机内。在本发明中，控制器通过无线信号发送接收器监测到带有手机的人靠近电梯门时，就会控制轿厢在此层楼房停留；当监测到有人坠入电梯井时，就会采取急救措施。本发明设计合理，结构简单，适应于电梯安全系统的设计。
303,失重信号快速接收反应系统,CN105398899A,B66B5/00; B66B1/14; B66B5/02,一种属于电梯设备技术领域的失重信号快速接收反应系统，包括手机、无线信号发送接收器、重力加速度传感器、地磁传感器、报警器、气垫，垂直电梯井布置在楼房内，电梯门布置在垂直电梯井的前壁面上，轿厢布置在垂直电梯井内，轿厢的顶部通过链条与电机相连接，第一无线信号发送接收器布置在电梯门的顶部，中央处理器、第二无线信号发送接收器、重力加速度传感器、地磁传感器布置在手机内。在本发明中，控制器通过无线信号发送接收器监测到带有手机的人靠近电梯门时，就会控制轿厢在此层楼房停留；当监测到有人坠入电梯井时，就会采取急救措施。本发明设计合理，结构简单，适应于电梯安全系统的设计。
